start,end,speaker,text
1.085,3.045,SPEAKER_01,"Everything that you see happening here."
4.025,5.185,SPEAKER_00,"Things that are happening."
7.125,8.765,SPEAKER_00,"Girls are reaching for a cookie."
10.305,11.265,SPEAKER_00,"The boy is"
13.245,16.685,SPEAKER_00,"reaching a cookie to the girl and also reaching at the"
17.385,19.805,SPEAKER_00,"cookie jar, and he's going to fall off a stool."
22.345,26.445,SPEAKER_00,"The woman is w drying dishes and washing dishes,"
27.565,29.005,SPEAKER_00,"and she's let the water"
29.445,30.145,SPEAKER_00,"from the"
30.525,31.045,SPEAKER_00,"sink"
31.485,32.065,SPEAKER_00,"pour"
33.305,34.405,SPEAKER_00,"out on the floor."
69.165,70.585,SPEAKER_00,"I don't see any other thing."
72.365,73.825,SPEAKER_01,"Okay. What's happening here?"
76.725,76.885,SPEAKER_01,"Okay."
79.805,80.845,SPEAKER_00,"I said he was reaching."
81.345,82.405,SPEAKER_00,"Cookie to the girl,"
82.845,86.025,SPEAKER_00,"reaching for a cookie for himself and falling off a stool."
