start,end,speaker,text
0.525,1.825,SPEAKER_01,"Do I see going on?"
1.985,3.725,SPEAKER_01,"Just start to describe it."
4.445,5.225,SPEAKER_01,"The girl"
6.325,12.985,SPEAKER_01,"wants a cookie, and the boy's trying to get a cookie out of the cookie jar and the stool's falling over."
13.845,15.845,SPEAKER_01,"And the water's"
16.465,21.305,SPEAKER_01,"spigots turned on, the water's overflowing, and the mother's doing the dishes and"
22.245,24.865,SPEAKER_01,"uh the windows open and uh"
29.145,30.285,SPEAKER_00,"spring outside"
30.685,31.305,SPEAKER_00,"growing,"
32.325,33.585,SPEAKER_00,"the windows open."
36.745,40.825,SPEAKER_00,"Anything else, she's drying dishes, had a dress on, her feet's in the water and"
42.725,50.965,SPEAKER_00,"the lids off the cookie jar and the kid has the hand uh one hand and the right hand has getting a cookie and the left hand has one in he's giving gonna give it to the"
51.965,52.545,SPEAKER_00,"sister."
