start,end,speaker,text
0.085,0.345,SPEAKER_01,"What"
1.605,4.965,SPEAKER_01,"I want you to do here is take a look at that picture."
6.005,9.465,SPEAKER_01,"I want you to tell me everything that you see happening in that picture."
9.665,11.725,SPEAKER_01,"Everything that you see going on in there."
12.625,13.205,SPEAKER_00,"Well,"
13.925,18.525,SPEAKER_00,"the kid's awaiting the cookie jar, and he's about to fall off the stool."
18.765,23.105,SPEAKER_00,"Mom's washing the dishes, but the sink's overflowing."
24.025,25.385,SPEAKER_00,"And Hans,"
25.585,27.165,SPEAKER_00,"there's a view out the window."
28.105,30.545,SPEAKER_00,"Got some dishes here, some cups,"
31.485,34.605,SPEAKER_00,"and the kitchen cabinet. You mean, what's going on?"
35.525,36.785,SPEAKER_00,"That's about it."
37.665,38.565,SPEAKER_00,"The window's open."
39.105,39.745,SPEAKER_01,"Okay."
40.865,41.965,SPEAKER_01,"All right. Thank you."
