start,end,speaker,text
0.205,0.965,SPEAKER_00,"Real action."
0.965,1.745,SPEAKER_01,"All the action."
2.745,3.965,SPEAKER_00,"Okay."
4.425,9.545,SPEAKER_00,"Reaching with an arm. Is that considered action? Okay, reaching with an arm. Finger on the face."
10.005,10.525,SPEAKER_00,"The girl."
12.305,13.665,SPEAKER_00,"Cookie leaving the cookie jar."
14.985,18.725,SPEAKER_00,"Boy with cookie jar in other hand. Oh, cookie jar in each hand."
20.045,21.245,SPEAKER_00,"Standing on stool."
21.465,23.325,SPEAKER_00,"About stools about to fall over."
26.465,28.545,SPEAKER_00,"Let's go to mother. Mother drying dishes."
29.785,30.325,SPEAKER_00,"Water"
30.705,31.845,SPEAKER_00,"overflowing onto the floor."
31.845,32.125,SPEAKER_01,"Or"
34.185,34.705,SPEAKER_01,"all"
36.225,36.705,SPEAKER_01,"action."
37.325,39.185,SPEAKER_01,"Unless you're drawing dishes and it's like that."
39.825,43.365,SPEAKER_01,"The window's open, that's not action. Curtains are blowing. Let's say the curtain is blowing."
46.525,47.725,SPEAKER_01,"That's it. Uh uh"
48.685,50.085,SPEAKER_01,"it's how you define action, I guess."
