start,end,speaker,text
1.585,6.325,SPEAKER_00,"So the woman is washing dishes, she's wearing an apron, water is pouring out of the"
6.545,6.965,SPEAKER_00,"safe,"
7.745,10.725,SPEAKER_00,"the boy is taking cookies from the cookie jar,"
11.105,16.845,SPEAKER_00,"and his sister or girl is asking for some for her. The lid is off the cookie jar."
17.365,18.925,SPEAKER_00,"The cupboard door is open."
19.365,22.145,SPEAKER_00,"He is on a three legged stool which is falling,"
22.945,28.425,SPEAKER_00,"which is tilted. There are curtains in the kitchen. There's a tree outside the window. There are shrubs."
28.605,29.625,SPEAKER_00,"There's a walk."
30.265,30.765,SPEAKER_00,"There are"
30.965,32.305,SPEAKER_00,"cups on the uh"
33.405,35.545,SPEAKER_00,"sink counter. There's a place there."
36.085,40.205,SPEAKER_00,"And as I said, the water is overflowing. It is already on the floor."
41.065,41.605,SPEAKER_00,"There are"
42.065,43.325,SPEAKER_00,"cupboards above."
43.785,45.925,SPEAKER_01,"Kitchen counter below"
46.385,48.245,SPEAKER_01,"and the window is above the kitchen"
48.845,49.245,SPEAKER_01,"sink."
50.005,54.505,SPEAKER_01,"The mother has a short sleeve dress on, has short hair, and is drying the dishes by hand."
55.345,59.745,SPEAKER_01,"Curtains on the window that you can see outside the window, the other side of the house."
61.085,62.105,SPEAKER_01,"You can see the grass,"
62.265,63.745,SPEAKER_01,"putting the handles on the cover,"
65.125,65.465,SPEAKER_01,"and"
