start,end,speaker,text
0.365,1.045,SPEAKER_00,"There it is."
4.685,7.105,SPEAKER_00,"Hmm, the little girl is asking for a cookie."
7.945,10.365,SPEAKER_00,"Little boy is handing her a cookie"
11.265,12.465,SPEAKER_00,"and taking a cookie"
13.745,15.265,SPEAKER_00,"and falling off the chair."
16.565,18.165,SPEAKER_00,"Mother's washing dishes,"
19.325,20.385,SPEAKER_00,"the water's running,"
20.845,23.405,SPEAKER_00,"it's falling on the floor, and she's standing in it."
24.965,27.485,SPEAKER_00,"Oh, the wind is blowing, the curtains are ruffled."
31.945,33.145,SPEAKER_01,"My mother's smiling."
38.385,41.385,SPEAKER_01,"She must be deaf not to see what's going on behind her, too."
44.545,45.625,SPEAKER_01,"It's summertime."
46.725,48.905,SPEAKER_01,"Flower or the plants are in bloom outside."
51.745,53.645,SPEAKER_01,"That's all I see. Okay, right."
