start,end,speaker,text
0.665,1.945,SPEAKER_01,"And there's the picture."
3.245,8.605,SPEAKER_00,"Uh boy's getting cookies out of cookie jar. He's standing on a stool that's gonna fall."
9.785,13.325,SPEAKER_00,"The girl is reaching for a cookie, the mother's drying dishes,"
14.545,17.665,SPEAKER_00,"faucet's drawing water, stripping out of the sink."
20.125,20.505,SPEAKER_00,"Um"
26.585,27.985,SPEAKER_01,"Spilling on the form."
29.645,30.405,SPEAKER_01,"Dishes are on"
31.065,31.605,SPEAKER_01,"the counter."
34.725,35.605,SPEAKER_01,"Window is open."
40.105,41.245,SPEAKER_01,"The girl is laughing."
43.105,44.185,SPEAKER_01,"Looks like she's laughing."
50.725,51.425,SPEAKER_01,"That's about it."
51.605,52.345,SPEAKER_01,"Okay, good."
