start,end,speaker,text
0.185,1.085,SPEAKER_00,"Is the action"
1.705,4.365,SPEAKER_00,"is the action as opposed to state"
5.625,7.485,SPEAKER_00,"action over?"
8.565,9.145,SPEAKER_00,"All right."
10.985,11.945,SPEAKER_00,"Girl is"
13.085,14.245,SPEAKER_00,"uh holding her finger up."
15.425,18.905,SPEAKER_00,"Is it that kind of thing? All right, pointing towards the cookie jar"
19.345,20.825,SPEAKER_00,"or no, reaching out her hand."
22.165,22.885,SPEAKER_00,"Brother is"
23.565,25.225,SPEAKER_00,"has one cookie jar."
28.885,29.625,SPEAKER_00,"The uh"
30.905,32.625,SPEAKER_00,"the stool is falling over"
33.965,34.365,SPEAKER_00,"and it's"
38.085,38.505,SPEAKER_00,"uh"
39.365,39.745,SPEAKER_00,"But"
39.385,39.425,SPEAKER_01,"I'm"
40.065,40.665,SPEAKER_01,"wiping"
42.905,43.565,SPEAKER_01,"the"
45.365,45.725,SPEAKER_01,"other"
46.845,47.105,SPEAKER_01,"uh"
47.685,48.425,SPEAKER_01,"orders"
49.545,50.405,SPEAKER_01,"going around and"
53.765,54.265,SPEAKER_01,"filled the table."
62.765,63.005,SPEAKER_01,"Yeah."
85.105,86.185,SPEAKER_00,"the water is flashed."
94.325,94.765,SPEAKER_00,"Okay."
