start,end,speaker,text
0.005,2.245,SPEAKER_01,"Be going around the clip for all of the ads."
4.045,5.105,SPEAKER_00,"Okay. Um,"
7.265,8.485,SPEAKER_00,"you mean drying dishes?"
8.785,9.085,SPEAKER_00,"Okay."
9.625,13.065,SPEAKER_00,"Uh overflowing, the water's overflowing out of the tank,"
13.725,15.085,SPEAKER_00,"climbing a stool,"
16.085,17.625,SPEAKER_00,"getting a cookie,"
22.385,23.485,SPEAKER_00,"giving the cookie"
25.485,26.405,SPEAKER_00,"to the girl,"
27.825,29.585,SPEAKER_00,"raising her arm,"
32.325,32.425,SPEAKER_00,"uh"
32.825,33.885,SPEAKER_00,"stepping in the water,"
35.705,37.085,SPEAKER_00,"looking out the window."
43.945,44.145,SPEAKER_00,"I don't know."
45.865,46.405,SPEAKER_00,"Is there more?"
